,Dollar Sales,Geography,Product,SKU,Time,Unit Sales
2197,7108.55,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,10/9/2016,145
2198,10986.78,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,11/6/2016,223
2199,5665.86,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/4/2016,115
2200,10997.8,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/1/2017,220
2201,28537.67739,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/29/2017,571.6478775
2202,25569.88,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,2/26/2017,514
2203,25869.88,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,3/26/2017,520
2204,26301.1,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,4/23/2017,490
2205,30528.64,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,5/21/2017,537
2206,19141.62,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,6/18/2017,338
2207,15793.62819,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,7/16/2017,283.5480781
2208,14230.24737,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,8/13/2017,258.1526124
2209,4569.26,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,9/10/2017,74
2210,2049.71,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,10/8/2017,29
2211,26415.55,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,11/5/2017,445
2212,40513.68,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/3/2017,632
2213,41023.51,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/31/2017,649
2214,38423.65,Circle K - Circle K Western-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/28/2018,635
2215,464863.0483,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,1/31/2016,49129.90458
2216,465670.9561,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,2/28/2016,49271.63604
2217,473493.1244,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,3/27/2016,50062.18683
2218,504440.1273,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,4/24/2016,53294.93659
2219,549198.3863,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,5/22/2016,57941.61921
2220,606234.638,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,6/19/2016,63390.53494
2221,620682.6844,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,7/17/2016,64662.97473
2222,607526.4518,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,8/14/2016,63305.97855
2223,599723.1472,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,9/11/2016,62399.92349
2224,566409.7766,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,10/9/2016,59016.48444
2225,518661.6654,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,11/6/2016,54072.99019
2226,508229.5656,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,12/4/2016,52787.18904
2227,495246.6726,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,1/1/2017,51348.66977
2228,452881.7203,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,1/29/2017,46990.58745
2229,456736.2053,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,2/26/2017,47327.08197
2230,480263.7048,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,3/26/2017,49741.6283
2231,503793.3537,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,4/23/2017,52304.90949
2232,509357.7889,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,5/21/2017,52864.62684
2233,525151.9146,Arrow Mart-RMA - Conv,CIGARETTES,Cigarettes Total,6/18/2017,54483.11368
2234,2703.41383,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,283.139924
2235,2812.458514,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,259.6177695
2236,2656.435727,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,238.0448784
2237,2644.879743,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,273.9868091
2238,2604.508548,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,255.3625065
2239,2316.821939,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,236.782982
2240,2495.046513,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,255.3933294
2241,2847.167626,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,289.4206358
2242,2815.041619,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,270.5039645
2243,2374.836324,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,239.7126647
2244,2470.627227,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,269.6017202
2245,2378.997008,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,277.7525158
2246,2264.641827,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,256.007259
2247,1825.703478,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,191.0888101
2248,1915.417413,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,196.4625429
2249,2246.059087,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,228.1361288
2250,2643.302166,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,256.589743
2251,2197.60086,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,222.3621212
2252,1798.008837,Arrow Mart-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,189.7303162
2253,938817.66,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,1/31/2016,141843
2254,964866.08,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,2/28/2016,145663
2255,1010089.37,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,3/27/2016,153426
2256,995725.33,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,4/24/2016,151738.9
2257,1017158.89,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,5/22/2016,153208
2258,1013080.192,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,6/19/2016,152442.24
2259,990404.9597,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,7/17/2016,149104.39
2260,990204.8173,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,8/14/2016,148041.24
2261,986294.4333,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,9/11/2016,147694.6
2262,993746.55,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,10/9/2016,148289
2263,991485.86,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,11/6/2016,145743
2264,929452.69,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,12/4/2016,135652
2265,932824.4264,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,1/1/2017,134964.3897
2266,876825.22,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,1/29/2017,126487
2267,933928.32,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,2/26/2017,134878
2268,983162.11,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,3/26/2017,141665
2269,1000792.05,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,4/23/2017,142738
2270,966296.51,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,5/21/2017,137696
2271,940209.91,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,6/18/2017,134392
2272,920820.19,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,7/16/2017,130934
2273,932419.72,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,8/13/2017,132021
2274,921849.22,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,9/10/2017,129949
2275,931901.34,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,10/8/2017,129894
2276,952544.68,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,11/5/2017,131724
2277,935274.86,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,12/3/2017,128836
2278,895806.77,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,12/31/2017,123924
2279,888426.72,BP Arizona-RMA - Conv,CIGARETTES,Cigarettes Total,1/28/2018,123247
2280,8531.1,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,1132
2281,9586.04,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,1236
2282,11699.1,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,1792
2283,12597.31,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,1899
2284,11508.86,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,1768
2285,13653.1123,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,1749.07
2286,12777.4549,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,1630.11
2287,19130.9882,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,2131.08
2288,29261.4684,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,2711.06
2289,40736.94,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,3474
2290,41857.97,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,3497
2291,35849.62,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,3094
2292,54162.17146,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,3748.38614
2293,64229.43,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,4172
2294,66351.21,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,4318
2295,64214.06,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,4674
2296,49986.51,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,3936
2297,62402.88,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,4333
2298,62893.16,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,4324
2299,60509.08,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/16/2017,3738
2300,81189.81,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/13/2017,5157
2301,57997.47,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/10/2017,4127
2302,51152.32,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/8/2017,3245
2303,49652.87,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/5/2017,3370
2304,43088.79,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/3/2017,2957
2305,43045.2,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/31/2017,3058
2306,45978.24,BP Arizona-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/28/2018,3254
2307,47.97,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/31/2016,3
2308,191.88,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/28/2016,12
2309,271.83,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/27/2016,17
2310,399.75,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/24/2016,25
2311,575.64,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/22/2016,38
2312,959.4,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/19/2016,60
2313,175.89,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/17/2016,11
2314,1007.37,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/14/2016,65
2315,4573.14,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/11/2016,288
2316,5164.77,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/9/2016,335
2317,7483.97,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/6/2016,485
2318,7232.37,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/4/2016,456
2319,9122.686702,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/1/2017,572.5352768
2320,7979.01,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/29/2017,501
2321,8568.67,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/26/2017,568
2322,6725.81,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/26/2017,427
2323,5205.15,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/23/2017,326
2324,4304.17,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/21/2017,264
2325,7586.4,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/18/2017,460
2326,4741.06,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/16/2017,296
2327,8266.28,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/13/2017,532
2328,4571.51,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/10/2017,292
2329,2409.46,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/8/2017,154
2330,2372.55,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/5/2017,147
2331,2514.44,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/3/2017,156
2332,2430.5,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/31/2017,150
2333,2312.57,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/28/2018,143
2334,610.66,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,11/5/2017,34
2335,893.45,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/3/2017,55
2336,1291.2,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/31/2017,80
2337,1934.81,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/28/2018,119
2338,105.96,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,11/5/2017,4
2339,31.98,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,12/31/2017,2
2340,31.98,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,1/28/2018,2
2341,191.88,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/31/2016,12
2342,191.88,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/28/2016,12
2343,703.56,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/27/2016,44
2344,479.7,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/24/2016,32
2345,303.81,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/22/2016,19
2346,1391.13,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/19/2016,87
2347,1950.78,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/17/2016,122
2348,4173.39,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/14/2016,269
2349,6795.75,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/11/2016,437
2350,13461.74,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/9/2016,878
2351,13410.12,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,11/6/2016,848
2352,8570.64,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/4/2016,538
2353,15091.04558,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/1/2017,950.0297421
2354,24726.94,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/29/2017,1579
2355,24462.04,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/26/2017,1549
2356,23408.73,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/26/2017,1508
2357,15301.35,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/23/2017,955
2358,24757.19,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/21/2017,1661
2359,28912.18,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/18/2017,1711
2360,24765.11,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/16/2017,1491
2361,34667.9,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/13/2017,2174
2362,32284.65,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/10/2017,2010
2363,21116.77,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/8/2017,1309
2364,20414.68,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,11/5/2017,1262
2365,17366.36,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/3/2017,1072
2366,17868.93,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/31/2017,1107
2367,21437.31,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/28/2018,1319
2368,31.98,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/31/2016,2
2369,175.89,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,2/28/2016,11
2370,210.88,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,3/27/2016,12
2371,376.8,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,4/24/2016,20
2372,510.74,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,5/22/2016,26
2373,1064.37,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,6/19/2016,63
2374,456.75,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,7/17/2016,25
2375,1359.15,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,8/14/2016,89
2376,3981.51,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,9/11/2016,253
2377,5692.44,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,10/9/2016,364
2378,4892.55,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,11/6/2016,322
2379,5704.47,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,12/4/2016,360
2380,4163.169734,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/1/2017,260.3608339
2381,6747.78,BP Arizona-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/29/2017,430
